Provice;Country;Lat;Long;Date;Recovered
Northern Territory;Australia;-12.4634;130.8456;2/28/20;0
Northern Territory;Australia;-12.4634;130.8456;2/29/20;0
Northern Territory;Australia;-12.4634;130.8456;3/1/20;0
Northern Territory;Australia;-12.4634;130.8456;3/2/20;0
Northern Territory;Australia;-12.4634;130.8456;3/3/20;0
Northern Territory;Australia;-12.4634;130.8456;3/4/20;0
Northern Territory;Australia;-12.4634;130.8456;3/5/20;0
Northern Territory;Australia;-12.4634;130.8456;3/6/20;0
Northern Territory;Australia;-12.4634;130.8456;3/7/20;0
;Faroe Islands;61.8926;-6.9118;1/22/20;0
;Faroe Islands;61.8926;-6.9118;1/23/20;0
;Faroe Islands;61.8926;-6.9118;1/24/20;0
;Faroe Islands;61.8926;-6.9118;1/25/20;0
;Faroe Islands;61.8926;-6.9118;1/26/20;0
;Faroe Islands;61.8926;-6.9118;1/27/20;0
;Faroe Islands;61.8926;-6.9118;1/28/20;0
;Faroe Islands;61.8926;-6.9118;1/29/20;0
;Faroe Islands;61.8926;-6.9118;1/30/20;0
;Faroe Islands;61.8926;-6.9118;1/31/20;0
;Faroe Islands;61.8926;-6.9118;2/1/20;0
;Faroe Islands;61.8926;-6.9118;2/2/20;0
;Faroe Islands;61.8926;-6.9118;2/3/20;0
;Faroe Islands;61.8926;-6.9118;2/4/20;0
;Faroe Islands;61.8926;-6.9118;2/5/20;0
;Faroe Islands;61.8926;-6.9118;2/6/20;0
;Faroe Islands;61.8926;-6.9118;2/7/20;0
;Faroe Islands;61.8926;-6.9118;2/8/20;0
;Faroe Islands;61.8926;-6.9118;2/9/20;0
;Faroe Islands;61.8926;-6.9118;2/10/20;0
;Faroe Islands;61.8926;-6.9118;2/11/20;0
;Faroe Islands;61.8926;-6.9118;2/12/20;0
;Faroe Islands;61.8926;-6.9118;2/13/20;0
;Faroe Islands;61.8926;-6.9118;2/14/20;0
;Faroe Islands;61.8926;-6.9118;2/15/20;0
;Faroe Islands;61.8926;-6.9118;2/16/20;0
;Faroe Islands;61.8926;-6.9118;2/17/20;0
;Faroe Islands;61.8926;-6.9118;2/18/20;0
;Faroe Islands;61.8926;-6.9118;2/19/20;0
;Faroe Islands;61.8926;-6.9118;2/20/20;0
;Faroe Islands;61.8926;-6.9118;2/21/20;0
;Faroe Islands;61.8926;-6.9118;2/22/20;0
;Faroe Islands;61.8926;-6.9118;2/23/20;0
;Faroe Islands;61.8926;-6.9118;2/24/20;0
;Faroe Islands;61.8926;-6.9118;2/25/20;0
;Faroe Islands;61.8926;-6.9118;2/26/20;0
;Faroe Islands;61.8926;-6.9118;2/27/20;0
;Faroe Islands;61.8926;-6.9118;2/28/20;0
;Faroe Islands;61.8926;-6.9118;2/29/20;0
;Faroe Islands;61.8926;-6.9118;3/1/20;0
;Faroe Islands;61.8926;-6.9118;3/2/20;0
;Faroe Islands;61.8926;-6.9118;3/3/20;0
;Faroe Islands;61.8926;-6.9118;3/4/20;0
;Faroe Islands;61.8926;-6.9118;3/5/20;0
;Faroe Islands;61.8926;-6.9118;3/6/20;0
;Faroe Islands;61.8926;-6.9118;3/7/20;0
;Gibraltar;36.1408;-5.3536;1/22/20;0
;Gibraltar;36.1408;-5.3536;1/23/20;0
;Gibraltar;36.1408;-5.3536;1/24/20;0
;Gibraltar;36.1408;-5.3536;1/25/20;0
;Gibraltar;36.1408;-5.3536;1/26/20;0
;Gibraltar;36.1408;-5.3536;1/27/20;0
;Gibraltar;36.1408;-5.3536;1/28/20;0
;Gibraltar;36.1408;-5.3536;1/29/20;0
;Gibraltar;36.1408;-5.3536;1/30/20;0
;Gibraltar;36.1408;-5.3536;1/31/20;0
;Gibraltar;36.1408;-5.3536;2/1/20;0
;Gibraltar;36.1408;-5.3536;2/2/20;0
;Gibraltar;36.1408;-5.3536;2/3/20;0
;Gibraltar;36.1408;-5.3536;2/4/20;0
;Gibraltar;36.1408;-5.3536;2/5/20;0
;Gibraltar;36.1408;-5.3536;2/6/20;0
;Gibraltar;36.1408;-5.3536;2/7/20;0
;Gibraltar;36.1408;-5.3536;2/8/20;0
;Gibraltar;36.1408;-5.3536;2/9/20;0
;Gibraltar;36.1408;-5.3536;2/10/20;0
;Gibraltar;36.1408;-5.3536;2/11/20;0
;Gibraltar;36.1408;-5.3536;2/12/20;0
;Gibraltar;36.1408;-5.3536;2/13/20;0
;Gibraltar;36.1408;-5.3536;2/14/20;0
;Gibraltar;36.1408;-5.3536;2/15/20;0
;Gibraltar;36.1408;-5.3536;2/16/20;0
;Gibraltar;36.1408;-5.3536;2/17/20;0
;Gibraltar;36.1408;-5.3536;2/18/20;0
;Gibraltar;36.1408;-5.3536;2/19/20;0
;Gibraltar;36.1408;-5.3536;2/20/20;0
;Gibraltar;36.1408;-5.3536;2/21/20;0
;Gibraltar;36.1408;-5.3536;2/22/20;0
;Gibraltar;36.1408;-5.3536;2/23/20;0
;Gibraltar;36.1408;-5.3536;2/24/20;0
;Gibraltar;36.1408;-5.3536;2/25/20;0
;Gibraltar;36.1408;-5.3536;2/26/20;0
;Gibraltar;36.1408;-5.3536;2/27/20;0
;Gibraltar;36.1408;-5.3536;2/28/20;0
;Gibraltar;36.1408;-5.3536;2/29/20;0
;Gibraltar;36.1408;-5.3536;3/1/20;0
;Gibraltar;36.1408;-5.3536;3/2/20;0
;Gibraltar;36.1408;-5.3536;3/3/20;0
;Gibraltar;36.1408;-5.3536;3/4/20;0
;Gibraltar;36.1408;-5.3536;3/5/20;0
;Gibraltar;36.1408;-5.3536;3/6/20;0
;Gibraltar;36.1408;-5.3536;3/7/20;0
;Liechtenstein;47.14;9.55;1/22/20;0
;Liechtenstein;47.14;9.55;1/23/20;0
;Liechtenstein;47.14;9.55;1/24/20;0
;Liechtenstein;47.14;9.55;1/25/20;0
;Liechtenstein;47.14;9.55;1/26/20;0
;Liechtenstein;47.14;9.55;1/27/20;0
;Liechtenstein;47.14;9.55;1/28/20;0
;Liechtenstein;47.14;9.55;1/29/20;0
;Liechtenstein;47.14;9.55;1/30/20;0
;Liechtenstein;47.14;9.55;1/31/20;0
;Liechtenstein;47.14;9.55;2/1/20;0
;Liechtenstein;47.14;9.55;2/2/20;0
;Liechtenstein;47.14;9.55;2/3/20;0
;Liechtenstein;47.14;9.55;2/4/20;0
;Liechtenstein;47.14;9.55;2/5/20;0
;Liechtenstein;47.14;9.55;2/6/20;0
;Liechtenstein;47.14;9.55;2/7/20;0
;Liechtenstein;47.14;9.55;2/8/20;0
;Liechtenstein;47.14;9.55;2/9/20;0
;Liechtenstein;47.14;9.55;2/10/20;0
;Liechtenstein;47.14;9.55;2/11/20;0
;Liechtenstein;47.14;9.55;2/12/20;0
;Liechtenstein;47.14;9.55;2/13/20;0
;Liechtenstein;47.14;9.55;2/14/20;0
;Liechtenstein;47.14;9.55;2/15/20;0
;Liechtenstein;47.14;9.55;2/16/20;0
;Liechtenstein;47.14;9.55;2/17/20;0
;Liechtenstein;47.14;9.55;2/18/20;0
;Liechtenstein;47.14;9.55;2/19/20;0
;Liechtenstein;47.14;9.55;2/20/20;0
;Liechtenstein;47.14;9.55;2/21/20;0
;Liechtenstein;47.14;9.55;2/22/20;0
;Liechtenstein;47.14;9.55;2/23/20;0
;Liechtenstein;47.14;9.55;2/24/20;0
;Liechtenstein;47.14;9.55;2/25/20;0
;Liechtenstein;47.14;9.55;2/26/20;0
;Liechtenstein;47.14;9.55;2/27/20;0
;Liechtenstein;47.14;9.55;2/28/20;0
;Liechtenstein;47.14;9.55;2/29/20;0
;Liechtenstein;47.14;9.55;3/1/20;0
;Liechtenstein;47.14;9.55;3/2/20;0
;Liechtenstein;47.14;9.55;3/3/20;0
;Liechtenstein;47.14;9.55;3/4/20;0
;Liechtenstein;47.14;9.55;3/5/20;0
;Liechtenstein;47.14;9.55;3/6/20;0
;Liechtenstein;47.14;9.55;3/7/20;0
;Poland;51.9194;19.1451;1/22/20;0
;Poland;51.9194;19.1451;1/23/20;0
;Poland;51.9194;19.1451;1/24/20;0
;Poland;51.9194;19.1451;1/25/20;0
;Poland;51.9194;19.1451;1/26/20;0
;Poland;51.9194;19.1451;1/27/20;0
;Poland;51.9194;19.1451;1/28/20;0
;Poland;51.9194;19.1451;1/29/20;0
;Poland;51.9194;19.1451;1/30/20;0
;Poland;51.9194;19.1451;1/31/20;0
;Poland;51.9194;19.1451;2/1/20;0
;Poland;51.9194;19.1451;2/2/20;0
;Poland;51.9194;19.1451;2/3/20;0
;Poland;51.9194;19.1451;2/4/20;0
;Poland;51.9194;19.1451;2/5/20;0
;Poland;51.9194;19.1451;2/6/20;0
;Poland;51.9194;19.1451;2/7/20;0
;Poland;51.9194;19.1451;2/8/20;0
;Poland;51.9194;19.1451;2/9/20;0
;Poland;51.9194;19.1451;2/10/20;0
;Poland;51.9194;19.1451;2/11/20;0
;Poland;51.9194;19.1451;2/12/20;0
;Poland;51.9194;19.1451;2/13/20;0
;Poland;51.9194;19.1451;2/14/20;0
;Poland;51.9194;19.1451;2/15/20;0
;Poland;51.9194;19.1451;2/16/20;0
;Poland;51.9194;19.1451;2/17/20;0
;Poland;51.9194;19.1451;2/18/20;0
;Poland;51.9194;19.1451;2/19/20;0
;Poland;51.9194;19.1451;2/20/20;0
;Poland;51.9194;19.1451;2/21/20;0
;Poland;51.9194;19.1451;2/22/20;0
;Poland;51.9194;19.1451;2/23/20;0
;Poland;51.9194;19.1451;2/24/20;0
;Poland;51.9194;19.1451;2/25/20;0
;Poland;51.9194;19.1451;2/26/20;0
;Poland;51.9194;19.1451;2/27/20;0
;Poland;51.9194;19.1451;2/28/20;0
;Poland;51.9194;19.1451;2/29/20;0
;Poland;51.9194;19.1451;3/1/20;0
;Poland;51.9194;19.1451;3/2/20;0
;Poland;51.9194;19.1451;3/3/20;0
;Poland;51.9194;19.1451;3/4/20;0
;Poland;51.9194;19.1451;3/5/20;0
;Poland;51.9194;19.1451;3/6/20;0
;Poland;51.9194;19.1451;3/7/20;0
;Tunisia;34;9;1/22/20;0
;Tunisia;34;9;1/23/20;0
;Tunisia;34;9;1/24/20;0
;Tunisia;34;9;1/25/20;0
;Tunisia;34;9;1/26/20;0
;Tunisia;34;9;1/27/20;0
;Tunisia;34;9;1/28/20;0
;Tunisia;34;9;1/29/20;0
;Tunisia;34;9;1/30/20;0
;Tunisia;34;9;1/31/20;0
;Tunisia;34;9;2/1/20;0
;Tunisia;34;9;2/2/20;0
;Tunisia;34;9;2/3/20;0
;Tunisia;34;9;2/4/20;0
;Tunisia;34;9;2/5/20;0
;Tunisia;34;9;2/6/20;0
;Tunisia;34;9;2/7/20;0
;Tunisia;34;9;2/8/20;0
;Tunisia;34;9;2/9/20;0
;Tunisia;34;9;2/10/20;0
;Tunisia;34;9;2/11/20;0
;Tunisia;34;9;2/12/20;0
;Tunisia;34;9;2/13/20;0
;Tunisia;34;9;2/14/20;0
;Tunisia;34;9;2/15/20;0
;Tunisia;34;9;2/16/20;0
;Tunisia;34;9;2/17/20;0
;Tunisia;34;9;2/18/20;0
;Tunisia;34;9;2/19/20;0
;Tunisia;34;9;2/20/20;0
;Tunisia;34;9;2/21/20;0
;Tunisia;34;9;2/22/20;0
;Tunisia;34;9;2/23/20;0
;Tunisia;34;9;2/24/20;0
;Tunisia;34;9;2/25/20;0
;Tunisia;34;9;2/26/20;0
;Tunisia;34;9;2/27/20;0
;Tunisia;34;9;2/28/20;0
;Tunisia;34;9;2/29/20;0
;Tunisia;34;9;3/1/20;0
;Tunisia;34;9;3/2/20;0
;Tunisia;34;9;3/3/20;0
;Tunisia;34;9;3/4/20;0
;Tunisia;34;9;3/5/20;0
;Tunisia;34;9;3/6/20;0
;Tunisia;34;9;3/7/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/22/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/23/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/24/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/25/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/26/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/27/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/28/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/29/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/30/20;0
Contra Costa County, CA;US;37.8534;-121.9018;1/31/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/1/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/2/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/3/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/4/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/5/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/6/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/7/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/8/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/9/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/10/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/11/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/12/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/13/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/14/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/15/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/16/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/17/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/18/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/19/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/20/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/21/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/22/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/23/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/24/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/25/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/26/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/27/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/28/20;0
Contra Costa County, CA;US;37.8534;-121.9018;2/29/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/1/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/2/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/3/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/4/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/5/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/6/20;0
Contra Costa County, CA;US;37.8534;-121.9018;3/7/20;0
;Palestine;31.9522;35.2332;1/22/20;0
;Palestine;31.9522;35.2332;1/23/20;0
;Palestine;31.9522;35.2332;1/24/20;0
;Palestine;31.9522;35.2332;1/25/20;0
;Palestine;31.9522;35.2332;1/26/20;0
;Palestine;31.9522;35.2332;1/27/20;0
;Palestine;31.9522;35.2332;1/28/20;0
;Palestine;31.9522;35.2332;1/29/20;0
;Palestine;31.9522;35.2332;1/30/20;0
;Palestine;31.9522;35.2332;1/31/20;0
;Palestine;31.9522;35.2332;2/1/20;0
;Palestine;31.9522;35.2332;2/2/20;0
;Palestine;31.9522;35.2332;2/3/20;0
;Palestine;31.9522;35.2332;2/4/20;0
;Palestine;31.9522;35.2332;2/5/20;0
;Palestine;31.9522;35.2332;2/6/20;0
;Palestine;31.9522;35.2332;2/7/20;0
;Palestine;31.9522;35.2332;2/8/20;0
;Palestine;31.9522;35.2332;2/9/20;0
;Palestine;31.9522;35.2332;2/10/20;0
;Palestine;31.9522;35.2332;2/11/20;0
;Palestine;31.9522;35.2332;2/12/20;0
;Palestine;31.9522;35.2332;2/13/20;0
;Palestine;31.9522;35.2332;2/14/20;0
;Palestine;31.9522;35.2332;2/15/20;0
;Palestine;31.9522;35.2332;2/16/20;0
;Palestine;31.9522;35.2332;2/17/20;0
;Palestine;31.9522;35.2332;2/18/20;0
;Palestine;31.9522;35.2332;2/19/20;0
;Palestine;31.9522;35.2332;2/20/20;0
;Palestine;31.9522;35.2332;2/21/20;0
;Palestine;31.9522;35.2332;2/22/20;0
;Palestine;31.9522;35.2332;2/23/20;0
;Palestine;31.9522;35.2332;2/24/20;0
;Palestine;31.9522;35.2332;2/25/20;0
;Palestine;31.9522;35.2332;2/26/20;0
;Palestine;31.9522;35.2332;2/27/20;0
;Palestine;31.9522;35.2332;2/28/20;0
;Palestine;31.9522;35.2332;2/29/20;0
;Palestine;31.9522;35.2332;3/1/20;0
;Palestine;31.9522;35.2332;3/2/20;0
;Palestine;31.9522;35.2332;3/3/20;0
;Palestine;31.9522;35.2332;3/4/20;0
;Palestine;31.9522;35.2332;3/5/20;0
;Palestine;31.9522;35.2332;3/6/20;0
;Palestine;31.9522;35.2332;3/7/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/22/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/23/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/24/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/25/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/26/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/27/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/28/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/29/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/30/20;0
;Bosnia and Herzegovina;43.9159;17.6791;1/31/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/1/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/2/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/3/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/4/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/5/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/6/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/7/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/8/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/9/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/10/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/11/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/12/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/13/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/14/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/15/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/16/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/17/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/18/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/19/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/20/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/21/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/22/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/23/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/24/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/25/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/26/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/27/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/28/20;0
;Bosnia and Herzegovina;43.9159;17.6791;2/29/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/1/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/2/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/3/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/4/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/5/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/6/20;0
;Bosnia and Herzegovina;43.9159;17.6791;3/7/20;0
;Slovenia;46.1512;14.9955;1/22/20;0
;Slovenia;46.1512;14.9955;1/23/20;0
;Slovenia;46.1512;14.9955;1/24/20;0
;Slovenia;46.1512;14.9955;1/25/20;0
;Slovenia;46.1512;14.9955;1/26/20;0
;Slovenia;46.1512;14.9955;1/27/20;0
;Slovenia;46.1512;14.9955;1/28/20;0
;Slovenia;46.1512;14.9955;1/29/20;0
;Slovenia;46.1512;14.9955;1/30/20;0
;Slovenia;46.1512;14.9955;1/31/20;0
;Slovenia;46.1512;14.9955;2/1/20;0
;Slovenia;46.1512;14.9955;2/2/20;0
;Slovenia;46.1512;14.9955;2/3/20;0
;Slovenia;46.1512;14.9955;2/4/20;0
;Slovenia;46.1512;14.9955;2/5/20;0
;Slovenia;46.1512;14.9955;2/6/20;0
;Slovenia;46.1512;14.9955;2/7/20;0
;Slovenia;46.1512;14.9955;2/8/20;0
;Slovenia;46.1512;14.9955;2/9/20;0
;Slovenia;46.1512;14.9955;2/10/20;0
;Slovenia;46.1512;14.9955;2/11/20;0
;Slovenia;46.1512;14.9955;2/12/20;0
;Slovenia;46.1512;14.9955;2/13/20;0
;Slovenia;46.1512;14.9955;2/14/20;0
;Slovenia;46.1512;14.9955;2/15/20;0
;Slovenia;46.1512;14.9955;2/16/20;0
;Slovenia;46.1512;14.9955;2/17/20;0
;Slovenia;46.1512;14.9955;2/18/20;0
;Slovenia;46.1512;14.9955;2/19/20;0
;Slovenia;46.1512;14.9955;2/20/20;0
;Slovenia;46.1512;14.9955;2/21/20;0
;Slovenia;46.1512;14.9955;2/22/20;0
;Slovenia;46.1512;14.9955;2/23/20;0
;Slovenia;46.1512;14.9955;2/24/20;0
;Slovenia;46.1512;14.9955;2/25/20;0
;Slovenia;46.1512;14.9955;2/26/20;0
;Slovenia;46.1512;14.9955;2/27/20;0
;Slovenia;46.1512;14.9955;2/28/20;0
;Slovenia;46.1512;14.9955;2/29/20;0
;Slovenia;46.1512;14.9955;3/1/20;0
;Slovenia;46.1512;14.9955;3/2/20;0
;Slovenia;46.1512;14.9955;3/3/20;0
;Slovenia;46.1512;14.9955;3/4/20;0
;Slovenia;46.1512;14.9955;3/5/20;0
;Slovenia;46.1512;14.9955;3/6/20;0
;Slovenia;46.1512;14.9955;3/7/20;0
Bergen County, NJ;US;40.9263;-74.077;1/22/20;0
Bergen County, NJ;US;40.9263;-74.077;1/23/20;0
Bergen County, NJ;US;40.9263;-74.077;1/24/20;0
Bergen County, NJ;US;40.9263;-74.077;1/25/20;0
Bergen County, NJ;US;40.9263;-74.077;1/26/20;0
Bergen County, NJ;US;40.9263;-74.077;1/27/20;0
Bergen County, NJ;US;40.9263;-74.077;1/28/20;0
Bergen County, NJ;US;40.9263;-74.077;1/29/20;0
Bergen County, NJ;US;40.9263;-74.077;1/30/20;0
Bergen County, NJ;US;40.9263;-74.077;1/31/20;0
Bergen County, NJ;US;40.9263;-74.077;2/1/20;0
Bergen County, NJ;US;40.9263;-74.077;2/2/20;0
Bergen County, NJ;US;40.9263;-74.077;2/3/20;0
Bergen County, NJ;US;40.9263;-74.077;2/4/20;0
Bergen County, NJ;US;40.9263;-74.077;2/5/20;0
Bergen County, NJ;US;40.9263;-74.077;2/6/20;0
Bergen County, NJ;US;40.9263;-74.077;2/7/20;0
Bergen County, NJ;US;40.9263;-74.077;2/8/20;0
Bergen County, NJ;US;40.9263;-74.077;2/9/20;0
Bergen County, NJ;US;40.9263;-74.077;2/10/20;0
Bergen County, NJ;US;40.9263;-74.077;2/11/20;0
Bergen County, NJ;US;40.9263;-74.077;2/12/20;0
Bergen County, NJ;US;40.9263;-74.077;2/13/20;0
Bergen County, NJ;US;40.9263;-74.077;2/14/20;0
Bergen County, NJ;US;40.9263;-74.077;2/15/20;0
Bergen County, NJ;US;40.9263;-74.077;2/16/20;0
Bergen County, NJ;US;40.9263;-74.077;2/17/20;0
Bergen County, NJ;US;40.9263;-74.077;2/18/20;0
Bergen County, NJ;US;40.9263;-74.077;2/19/20;0
Bergen County, NJ;US;40.9263;-74.077;2/20/20;0
Bergen County, NJ;US;40.9263;-74.077;2/21/20;0
Bergen County, NJ;US;40.9263;-74.077;2/22/20;0
Bergen County, NJ;US;40.9263;-74.077;2/23/20;0
Bergen County, NJ;US;40.9263;-74.077;2/24/20;0
Bergen County, NJ;US;40.9263;-74.077;2/25/20;0
Bergen County, NJ;US;40.9263;-74.077;2/26/20;0
Bergen County, NJ;US;40.9263;-74.077;2/27/20;0
Bergen County, NJ;US;40.9263;-74.077;2/28/20;0
Bergen County, NJ;US;40.9263;-74.077;2/29/20;0
Bergen County, NJ;US;40.9263;-74.077;3/1/20;0
Bergen County, NJ;US;40.9263;-74.077;3/2/20;0
Bergen County, NJ;US;40.9263;-74.077;3/3/20;0
Bergen County, NJ;US;40.9263;-74.077;3/4/20;0
Bergen County, NJ;US;40.9263;-74.077;3/5/20;0
Bergen County, NJ;US;40.9263;-74.077;3/6/20;0
Bergen County, NJ;US;40.9263;-74.077;3/7/20;0
Harris County, TX;US;29.7752;-95.3103;1/22/20;0
Harris County, TX;US;29.7752;-95.3103;1/23/20;0
Harris County, TX;US;29.7752;-95.3103;1/24/20;0
Harris County, TX;US;29.7752;-95.3103;1/25/20;0
Harris County, TX;US;29.7752;-95.3103;1/26/20;0
Harris County, TX;US;29.7752;-95.3103;1/27/20;0
Harris County, TX;US;29.7752;-95.3103;1/28/20;0
Harris County, TX;US;29.7752;-95.3103;1/29/20;0
Harris County, TX;US;29.7752;-95.3103;1/30/20;0
Harris County, TX;US;29.7752;-95.3103;1/31/20;0
Harris County, TX;US;29.7752;-95.3103;2/1/20;0
Harris County, TX;US;29.7752;-95.3103;2/2/20;0
Harris County, TX;US;29.7752;-95.3103;2/3/20;0
Harris County, TX;US;29.7752;-95.3103;2/4/20;0
Harris County, TX;US;29.7752;-95.3103;2/5/20;0
Harris County, TX;US;29.7752;-95.3103;2/6/20;0
Harris County, TX;US;29.7752;-95.3103;2/7/20;0
Harris County, TX;US;29.7752;-95.3103;2/8/20;0
Harris County, TX;US;29.7752;-95.3103;2/9/20;0
Harris County, TX;US;29.7752;-95.3103;2/10/20;0
Harris County, TX;US;29.7752;-95.3103;2/11/20;0
Harris County, TX;US;29.7752;-95.3103;2/12/20;0
Harris County, TX;US;29.7752;-95.3103;2/13/20;0
Harris County, TX;US;29.7752;-95.3103;2/14/20;0
Harris County, TX;US;29.7752;-95.3103;2/15/20;0
Harris County, TX;US;29.7752;-95.3103;2/16/20;0
Harris County, TX;US;29.7752;-95.3103;2/17/20;0
Harris County, TX;US;29.7752;-95.3103;2/18/20;0
Harris County, TX;US;29.7752;-95.3103;2/19/20;0
Harris County, TX;US;29.7752;-95.3103;2/20/20;0
Harris County, TX;US;29.7752;-95.3103;2/21/20;0
Harris County, TX;US;29.7752;-95.3103;2/22/20;0
Harris County, TX;US;29.7752;-95.3103;2/23/20;0
Harris County, TX;US;29.7752;-95.3103;2/24/20;0
Harris County, TX;US;29.7752;-95.3103;2/25/20;0
Harris County, TX;US;29.7752;-95.3103;2/26/20;0
Harris County, TX;US;29.7752;-95.3103;2/27/20;0
Harris County, TX;US;29.7752;-95.3103;2/28/20;0
Harris County, TX;US;29.7752;-95.3103;2/29/20;0
Harris County, TX;US;29.7752;-95.3103;3/1/20;0
Harris County, TX;US;29.7752;-95.3103;3/2/20;0
Harris County, TX;US;29.7752;-95.3103;3/3/20;0
Harris County, TX;US;29.7752;-95.3103;3/4/20;0
Harris County, TX;US;29.7752;-95.3103;3/5/20;0
Harris County, TX;US;29.7752;-95.3103;3/6/20;0
Harris County, TX;US;29.7752;-95.3103;3/7/20;0
San Francisco County, CA;US;37.7749;-122.4194;1/22/20;0
San Francisco County, CA;US;37.7749;-122.4194;1/23/20;0
San Francisco County, CA;US;37.7749;-122.4194;1/24/20;0
San Francisco County, CA;US;37.7749;-122.4194;1/25/20;0
San Francisco County, CA;US;37.7749;-122.4194;1/26/20;0
